irn|ColObjectNumber|ColDepartment|ColCollection|ColSubCollection|SpeNumberSpecimens|ClaObjectName_tab|ColOtherName|ColPhysicalDescription|NarNarrative|GeoAge|GeoZone|GeoRock|ComName_tab|SciName|IdeDateIdentified|ColSum|ColCollectionDates|LocalSum|LocalPrecise|DimHeight|DimLength|DimWidth|DimDepth|DimDiameter|InsType|MulDescription|NumMulFiles
4991|NEWHM : G38.17|Natural Sciences|Palaeobiology|Palaeobotany|2|fossil plant|Club Moss|Specimen of a fossil plant (club moss), Lepidodendron aculeatum Sternberg, collected from the Coal Measures Group of Late Carboniferous, Westphalian age. Collected by Miss Ormiston. Section of trunk showing leaf-scars, specimen in two pieces part and counterpart.|The specimen is a fragment of the trunk of a Club Moss. Club Mosses could grow as tall as 40 metres, and looked like tall trees, with a crown of dense leafy branches at the very top of the trunk. Modern quillworts eventually evolved from some of the smaller clubmosses that survived. Fossils of Lepidodendron have a distinctive diamond-shaped pattern that is made up of leaf cushions, where leaves were shed from the trunk and branches. It is a common fossil in local rocks from the Coal Measures.|Carboniferous (Late) & Westphalian / 305 - 315 my||Coal Measures Group|Plantae Pteridophyta Lycopsida|Plantae & Pteridophyta & Lycopsida : : : :||Ormiston, Miss||[irn: 1108]|||||||||2
5017|NEWHM : G55.47|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Fern|Specimen of a fossil plant (fern), Sphenopteris rookeri, collected from the Old Red Sandstone of Devonian age from Kiltorcan, Co Kilkenny (Ireland). Collected by Edward Garnett.|Sphenopteris rookeri was a seed-fern, and belonged to an extinct group of plants that had leaves that were very similar to modern ferns. These plants, unlike modern ferns, reproduced using seeds, rather than spores. Plants like this one were among the earliest seed bearing plants.|Devonian / 362 - 418 my||Old Red Sandstone|Plantae Pteridophyta Pteropsida|Plantae & Pteridophyta & Pteropsida : : : :||Garnett, Edward||Europe, Ireland, Co Kilkenny (Ireland), Kiltorcan|||||||||1
5018|NEWHM : G55.48|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Fern|Specimen of a fossil plant (fern), Adiantites hibernicus, collected from the Old Red Sandstone of Devonian age from Kiltorcan, Co Kilkenny (Ireland). Collected by Edward Garnett.|Adiantites was a seed-fern, one of a group of plants that lived from the Devonian through to the Jurassic period, but are now extinct. Seed-ferns had leaves that looked similar to modern ferns, but were different because they reproduced by seeds on their leaves, rather than by spores. Many of the plants that lived later in the Carboniferous forests were seed-ferns and they are often found as fossils. It was plants like these which formed thick layers of peat when they died and eventually turned into coal.|Devonian / 362 - 418 my||Old Red Sandstone|Plantae Pteridophyta Pteropsida|Plantae & Pteridophyta & Pteropsida : : : :||Garnett, Edward||Europe, Ireland, Co Kilkenny (Ireland), Kiltorcan|||||||||1
5046|NEWHM : G56.49|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Equivalent to lindleycladus lanceolatus (lindley and hutton).|||||Plantae Thallophyta Algae|Plantae & Thallophyta & Algae : : : :||||no locality data|||||||||1
5236|NEWHM : G62.92|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Horsetail|Specimen of a fossil Plant (Horsetail), Calamites schultzieformis waldenburgensis Kirkby and Jones, collected from the Lower Similis - Pulchra Zone, Middle Coal Measures, Grey Seam (roof of) of Late Carboniferous, Westphalian, Duckmantian age from Hazelrigg, Newcastle, Northumberland (NE England). Collected by D. Mallett. Excellent specimen of the pith cast of a stem showing 12 internodes, the internodal distance being c.10 mm.|This round, jointed stem is part of a horsetail tree called Calamites, that grew up to 10m tall in the Carboniferous rain forest. They were common plants that often formed thickets along the edges of rivers and lakes. Their leaves were attached to the closely spaced joints in the stem. They reproduced from spores that grew in cases (sporangia) arranged in cones attached to the tips of stems.|Carboniferous (Late) & Westphalian & Duckmantian / 311 - 313 my|Lower Similis - Pulchra Zone|Coal Measures Formation (Middle) & Grey Seam (roof of)|Plantae Pteridophyta Sphenopsida|Plantae & Pteridophyta & Sphenopsida : : : :||Mallett, D.||UK, England, Northumberland, Newcastle upon Tyne, Hazelrigg|||||||||1
5269|NEWHM : G63.25|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Horsetail|Specimen of a fossil Plant (Horsetail), Calamites cannaeformis Lindley and Hutton, collected from the Coal Measures Group of Late Carboniferous, Westphalian age. Pith cast in ironstone, an internode segment, no nodes present, ribs 2mm to 3mm broad.|This fossil is a section between two joints of the stem of a Horsetail tree Calamites. The plant leaves grew out of joints in the stem. They were common plants that grew up to 10m tall in the Carboniferous rain forest and often formed thickets along the edges of rivers and lakes. They reproduced from spores that grew in cases (sporangia) arranged in cones attached to the tips of stems.|Carboniferous (Late) & Westphalian / 305 - 315 my||Coal Measures Group|Plantae Pteridophyta Sphenopsida|Plantae & Pteridophyta & Sphenopsida : : : :||no data||[irn: 1108]|||||||||1
5288|NEWHM : G63.44|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Leaves in whorls of 12 or more, about 7mm long, generally broadest at the centre and tapering to a sharp point.|||||Sphenophyta Sphenopsida Equisetales Calamitaceae|Sphenophyta & Sphenopsida & Equisetales & Calamitaceae : : : :||||unknown|||16.2|12.4|2||||1
5312|NEWHM : G63.68|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Horsetail|Specimen of a fossil Plant (Horsetail), Asterophyllites grandis, collected from the Modiolaris Zone, Middle Coal Measures, Low Main Seam of Late Carboniferous, Westphalian, Duckmantian age from Felling, Tyne and Wear (NE England). Collected by W. Hutton. Eleven branches radiating from the stem, which are longitudinally striated.|The specimen shows grass-like leaves of Asterophyllites that were attached to a joint in the stem of Calamites. The arrangement is typical of horsetail plants. Carboniferous varieties included trees that grew up to 30m tall and had trunks up to 1m in diameter. They were common plants in coal forests and typically formed thickets along the edges of rivers and lakes. They reproduced from spores that grew in cases (sporangia) arranged in cones attached to the tips of stems.|Carboniferous (Late) & Westphalian & Duckmantian / 311 - 313 my|Modiolaris Zone|Coal Measures Formation (Middle) & Low Main Seam|Plantae Pteridophyta Sphenopsida|Plantae & Pteridophyta & Sphenopsida : : : :||Hutton, W.||UK, England, Tyne and Wear (NE England), Felling|||||||||1
5314|NEWHM : G63.70|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Has also been described as Asterophyllites cf. equisetiformis type Schlotheim, branch 10mm broad and longitudinally striated with internodes 33mm long, leaves 1mm to 2mm broad by up to 70mm or more long.|||||Sphenophyta Sphenopsida Equisetales Calamitaceae|Sphenophyta & Sphenopsida & Equisetales & Calamitaceae : : : :||Hutton, W.||UK, England, Tyne and Wear, Jarrow|||||||||1
5316|NEWHM : G63.72|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Horsetail|Specimen of a fossil Plant (Horsetail), Asterophyllites jubatus Lindley and Hutton, collected from the Modiolaris Zone, Middle Coal Measures, Low Main Seam of Late Carboniferous, Westphalian, Duckmantian age from Felling, Tyne and Wear (NE England). Collected by W. Hutton. Extremely fine, thread-like leaves of Calamites jubatus, up to 1mm broad by 80 mm or more long.|The specimen shows grass-like leaves of Asterophyllites near the tip of a thin Calamites stem. The leaves are attached to joints in the stems a feature that is characteristic of horsetail plants (just like modern horsetails today). Carboniferous varieties included trees that grew up to 30m tall and 1m in diameter. They were common plants in coal forests and typically formed thickets along the edges of rivers and lakes.|Carboniferous (Late) & Westphalian & Duckmantian / 311 - 313 my|Modiolaris Zone|Coal Measures Formation (Middle) & Low Main Seam|Plantae Pteridophyta Sphenopsida|Plantae & Pteridophyta & Sphenopsida : : : :||Hutton, W.||UK, England, Tyne and Wear (NE England), Felling|||||||||1
5352|NEWHM : G64.08|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Horsetail|Specimen of a fossil Plant (Horsetail), Calamites suckowi Brongniart, collected from unspecified rocks of Late (?) Carboniferous age. Pith cast of the base of a curved stem showing 7 internodes and constriction of ribs to the stem origin.|This cone-shaped jointed plant stem is the basal part of a horsetail tree. The plant roots grew from the pointed end of the stem into the ground. They were common plants that grew up to 10m tall and often formed thickets along the edges of rivers and lakes. Their leaves were attached to the joints in the stem. They reproduced from spores that grew in cases (sporangia) and were arranged in cones attached to the tips of stems.|Carboniferous (Late ?) / 305 - 327 my|||Plantae Pteridophyta Sphenopsida|Plantae & Pteridophyta & Sphenopsida : : : :||no data||[irn: 1108]|||||||||2
5354|NEWHM : G64.10|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Fern|Specimen of a fossil plant (fern), Zonarites digitatus Artis, collected from the Lower Similis - Pulchra Zone, Middle Coal Measures, Yard Seam (shale) of Late Carboniferous, Westphalian, Duckmantian age from Shiremoor, Tyne and Wear (NE England). Collected by Joseph Taylor.|This leaf was part of a large much divided leaf (compound leaf) known as a frond. Ferns are the most advanced pollen bearing plants and were an important part of the tropical coal forest flora. There were a variety of forms from small scrambling plants to tree ferns that grew up to 8m tall. Ferns have continued to evolve and diversify since the Carboniferous and are found in many different plant communities at present.|Carboniferous (Late) & Westphalian & Duckmantian / 311 - 313 my|Lower Similis - Pulchra Zone|Coal Measures Formation (Middle) & Yard Seam (shale)|Plantae Pteridophyta Pteropsida|Plantae & Pteridophyta & Pteropsida : : : :||Taylor, Joseph||UK, England, Tyne and Wear (NE England), Shiremoor|||||||||1
5381|NEWHM : G64.37|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Fern|Specimen of a fossil plant, Coniopteris hymenophylloides, collected from the Sauzei Zone, Ravenscar Group (?) of Middle Jurassic, Bajocian age from North Cliff, Filey, North Yorkshire (NE England). Collected by Barry A. Thomas.|This fern belongs to a group of plants known as the Filicales or 'true ferns'. They were very common and widespread in the Jurassic period about 170 million years ago. Most living species are typical ferns with the fronds (the leaves) growing out of a woody rhizome (root). They can be up to 2 metres tall and a few are actually small trees, known as tree ferns. This fossil shows the ends of a delicate branching frond (leaf) that was found in rocks laid down in a marshy river delta.|Jurassic (Middle) & Bajocian / 170 - 171 my|Sauzei Zone|Ravenscar Group (?)|Plantae Spermatophyta Gymnospermae|Plantae & Spermatophyta & Gymnospermae : : : :||Thomas, Barry A.||UK, England, North Yorkshire (NE England), Filey, North Cliff|||||||||1
5383|NEWHM : G64.39|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Bennettitales|Specimen of a fossil plant, Ptilophyllum pectinoides, collected from the Concavum Zone = Bradfordensis Zone, Lower Deltaic Series, Saltwick Formation, Hayburn Wyke Plant Bed (?) of Middle Jurassic, Aalenian age from Long Bight, Whitby, North Yorkshire (NE England). Collected by Barry A. Thomas.|Ptilophyllum is a plant that produces seeds and belongs to the extinct group called the Bennettitales This group appeared in the Triassic period, were spread all over the world in the Jurassic period and died out in the late Cretaceous period about 70 million years ago. It was a shrub that grew to about 2 metres tall with leaves arranged in tufts at the end of stems. This fossil shows fragments of compound leaves (leaves made up of smaller leaflets) along a central stem.|Jurassic (Middle) & Aalenian / 174 - 178 my|Concavum Zone = Bradfordensis Zone|Deltaic Series (Lower) & Saltwick Formation & Hayburn Wyke Plant Bed (?)|Plantae Spermatophyta Gymnospermae|Plantae & Spermatophyta & Gymnospermae : : : :||Thomas, Barry A.||UK, England, North Yorkshire (NE England), Whitby, Long Bight|||||||||1
5417|NEWHM : G64.84|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Fern|Specimen of a fossil plant (fern), Zonarites digitatus Artis, collected from the Coal Measures Group rocks of Late Carboniferous, Westphalian, Langsettian - Duckmantian age from Crawcrook, Tyne and Wear (NE England).|The well-preserved fossil leaflet preserved in a clay-ironstone nodule is part of a larger compound leaf or frond. The leaflet is made up of elongate pinnules (individual leaves) attached to a central stem. Seed Ferns grew as shrubs, scrambling creepers and small trees were the first plants to have seeds for reproduction. They were important coal forest plants but became extinct in the Cretaceous. Usually they grew on raised banks alongside river channels.|Carboniferous (Late) & Westphalian & Langsettian - Duckmantian / 310 - 315 my||Coal Measures Group|Plantae Pteridophyta Pteropsida|Plantae & Pteridophyta & Pteropsida : : : :||no data||UK, England, Tyne and Wear (NE England), Crawcrook|||||||||1
5442|NEWHM : G69.11|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Seed Fern|Specimen of a fossil plant (Seed Fern), Sphenopteris artemisaefolia, collected from the Lower Similis - Pulchra Zone, Middle Coal Measures, High Main Seam of Late Carboniferous, Westphalian, Duckmantian age from Fawdon Colliery, Tyne and Wear (NE England). Collected by T.W. Embleton. Parallel-veining up stem and branched veining in the lobes which are typically at least twice as long as broad, about 12mm long.|The stem and leaflets were part of a large much divided leaf known as a frond. It is uncertain whether the leaf is from a spore-bearing Fern or a Seed Fern. This is because no reproductive organs (spores or spore-bearing parts) that can be linked with certainty to the plant have ever been found. Ferns and Seed Ferns were both important plant groups in the tropical coal forests.|Carboniferous (Late) & Westphalian & Duckmantian / 311 - 313 my|Lower Similis - Pulchra Zone|Coal Measures Formation (Middle) & High Main Seam|Plantae Spermatophyta Gymnospermae Pteridospermatophyta|Plantae & Spermatophyta & Gymnospermae & Pteridospermatophyta : : : :||Embleton, T. W.||UK, England, Tyne and Wear (NE England), Fawdon|Fawdon Colliery||||||||1
5449|NEWHM : G70.50|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Fossil plant collected by G.W. Buckthought. Collected from Montana, USA|||||Plantae|Plantae : : : :||Buckthought, G. W.||North America, USA, Montana, Dawson, North Glendive, Seven Mile Creek|||||||||1
5450|NEWHM : G70.51|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||A pinna bearing sub-opposite to opposite oblong pinnules that taper away from the rachis and curve upwards, with arched dichotomising lateral veins midrib indistinct.|||||Pteridophyta Gymnospermopsida Pteridospermales Medullosaceae|Pteridophyta & Gymnospermopsida & Pteridospermales & Medullosaceae : : : : Pteridophyta||Duff, J.|1886|UK, England, Co. Durham, Cockfield|||||||||1
5513|NEWHM : G71.21|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Seed Fern|Specimen of a fossil plant (Seed Fern), Cyclopteris sp., collected from the Coal Measures Group rocks of Late Carboniferous, Westphalian, Langsettian - Duckmantian age from Burradon, Tyne and Wear (NE England). Collected by J. Robson, 1860. Large ovalish Cyclopteroid type pinnule 110mm by 70mm, with radiating bifurcating veination.|This large oval shaped leaf with radiating veins is from an extinct group of plants known as Seed Ferns. The plants grew as shrubs, scrambling creepers and trees up to 10m tall. The plants were an important plant in the Carboniferous coal forests and usually grew on raised river banks. They were the earliest seed bearing plants. Male pollen was shed into the air and carried by the wind to the large female seeds.|Carboniferous (Late) & Westphalian & Langsettian - Duckmantian / 311 - 315 my||Coal Measures Group|Plantae Spermatophyta Gymnospermae Pteridospermatophyta|Plantae & Spermatophyta & Gymnospermae & Pteridospermatophyta : : : :||Robson, J.|1860|UK, England, Tyne and Wear (NE England), Burradon|||20.6|16.8|2.1||||1
5540|NEWHM : G71.49|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Original name Asterophyllites galioides, branch with internodes about 6mm long by 1mm broad, leaves in whorls are curved and up to 5mm long.|||||Sphenophyta Sphenopsida Equisetales Calamitaceae|Sphenophyta & Sphenopsida & Equisetales & Calamitaceae : : : :||Atthey, T.||UK, England, Tyne and Wear|Killingworth Colliery||15.2|9.1|1.8||||1
5545|NEWHM : G71.54|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Cordiatales|Specimen of a fossil plant, Cordaitanthus pitcairniae, collected from the Lower Similis - Pulchra Zone, Middle Coal Measures, Bensham Seam of Late Carboniferous, Westphalian, Duckmantian age from Jarrow, Tyne and Wear (NE England). Collected by W. Hutton. Cordaitean inflorescence.|The specimen shows seven small Cordaitanthus cones attached to a plant stem. The cones were the male and female reproductive organs and contained seeds and pollen. The fossil belongs to an extinct group of trees known as the Cordiatales that were primitive relatives of the conifers. The trees grew up to 30m tall with a straight trunk and a crown of strap like leaves. Some developed stilt-like roots similar to modern mangroves suggesting that they grew in swamps.|Carboniferous (Late) & Westphalian & Duckmantian / 311 - 313 my|Lower Similis - Pulchra Zone|Coal Measures Formation (Middle) & Bensham Seam|Plantae Spermatophyta Gymnospermae Cordiatales|Plantae & Spermatophyta & Gymnospermae & Cordiatales : : : :||Hutton, W.||UK, England, Tyne and Wear (NE England), Jarrow|||||||||1
5569|NEWHM : G72.22|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Seed Fern|Specimen of a fossil plant (Seed Fern), Alethopteris lonchitica, and a plant (fern), Zonarites digitatus Artis, collected from the Lower Similis - Pulchra Zone, Middle Coal Measures, Yard Seam of Late Carboniferous, Westphalian, Duckmantian age from Shiremoor, North Tyneside, Tyne and Wear (NE England). Collected by Joseph Taylor. Alethptheris consists of a portion of rachis 10mm broad bearing 2 touching pinnae, pinnules cigar-shaped with a distinct furrowed midrib.|The two large leaflets were part of a large compound leaf or frond. The leaflets are made up of elongate pinnules (individual leaves) attached to a central stem. The fronds were attached directly to the stem of a shrub, scrambling creeper or a small tree. Seed Ferns were the first plants to have seeds for reproduction. They were important coal forest plants but became extinct in the Cretaceous. Usually they grew on raised banks alongside river channels.|Carboniferous (Late) & Westphalian & Duckmantian / 311 - 313 my|Lower Similis - Pulchra Zone|Coal Measures Formation (Middle) & Yard Seam|Plantae Spermatophyta Gymnospermae Pteridospermatophyta|Plantae & Spermatophyta & Gymnospermae & Pteridospermatophyta : : : :||Taylor, Joseph||UK, England, Tyne and Wear (NE England) (North Tyneside), Shiremoor|||||||||1
5589|NEWHM : G72.42|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Club Moss|Specimen of a fossil plant (club moss), Sigillaria scutellata, collected from the Coal Measures Group of Late Carboniferous, Westphalian age. Collected by Rev G.C. Abbs. Section of trunk showing leaf-scars.|The specimen is part of a branch from the crown (top) of a Club Moss tree. The regular pattern of oval markings are scars where grass-like leaves were attached directly to the branch. In Sigillaria these leaf scars are arranged in columns. These trees grew in a different way to present day trees and reached a height of more than 30 metres in 10 to 15 years. They were among the most common plants in the tropical rain forests of the Carboniferous period.|Carboniferous (Late) & Westphalian / 305 - 315 my||Coal Measures Group|Plantae Pteridophyta Lycopsida|Plantae & Pteridophyta & Lycopsida : : : :||Abbs, Reverend G. C.||[irn: 1108]|||||||||1
5590|NEWHM : G72.43|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Club Moss|Specimen of a fossil plant (club moss), Sigillaria sp., collected from the Lower Similis - Pulchra Zone, Middle Coal Measures, Bensham Seam (shale) of Late Carboniferous, Westphalian, Duckmantian age from Shiremoor, North Tyneside, Tyne and Wear (NE England). Collected by Joseph Taylor. Section of trunk showing leaf-scars and two large cone (?) scars.|The specimen is a fragment of the trunk of a Club Moss. The regular marks are scars where grass-like leaves were attached directly to the trunk. In Sigillaria these leaf scars are arranged in columns. Club Mosses grew in a different way to present day trees and reached a height of more than 30 metres in 10 to 15 years. They were the dominant plants in the Carboniferous tropical rain forests.|Carboniferous (Late) & Westphalian & Duckmantian / 311 - 313 my|Lower Similis - Pulchra Zone|Coal Measures Formation (Middle) & Bensham Seam (shale)|Plantae Pteridophyta Lycopsida|Plantae & Pteridophyta & Lycopsida : : : :||Taylor, Joseph||UK, England, Tyne and Wear (NE England) (North Tyneside), Shiremoor|||||||||1
5618|NEWHM : G72.71|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Club Moss|Specimen of a fossil plant (club moss), Bothrodendron sp., collected from the Coal Measures Group of Late Carboniferous, Westphalian age from Somerset (SW England). Collected by N.C. Cookson, 1874. Section of trunk showing leaf-scars.|The regular pattern on this Club Moss stem was formed by the scaly leaves that covered it. Club Mosses grew in a different way to present day trees and some reached a height of more than 30 metres in 10 to 15 years. They were among the most common plants in the tropical rain forests of the Carboniferous period.|Carboniferous (Late) & Westphalian / 305 - 315 my||Coal Measures Group|Plantae Pteridophyta Lycopsida|Plantae & Pteridophyta & Lycopsida : : : :||Cookson, N. C.|1874|UK, England, Somerset (SW England)|||||||||1
5645|NEWHM : G72.98|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Fragments of 3 pinnae, pinnules at 50 degrees to rachis, strong furrowed midribs, clear lateral veins, on back Lepidodendron sp. or Lepidostrobus sp.|||||Pteridophyta Gymnospermopsida Pteridospermales Medullosaceae|Pteridophyta & Gymnospermopsida & Pteridospermales & Medullosaceae : : : : Pteridophyta||Taylor, J.||UK, England, Tyne and Wear, Shiremoor?|||||||||1
5658|NEWHM : G73.11|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Club Moss|Specimen of a fossil plant (club moss), Bothrodendron punctatum Lindley and Hutton, collected from the Middle Coal Measures of Late Carboniferous, Westphalian, Duckmantian age. Dismembered leaf/branch-scar.|This specimen is a cast of a scar made by a branch where it joined the stem of a Club Moss tree. Club Mosses reached a height of more than 30 metres in 10 to 15 years and formed dense forests, especially in what is now north east England. They were among the most common plants in the tropical rain forests of the Carboniferous period.|Carboniferous (Late) & Westphalian & Duckmantian / 311 - 313 my||Coal Measures Formation (Middle)|Plantae Pteridophyta Lycopsida|Plantae & Pteridophyta & Lycopsida : : : :||no data||[irn: 1108]|||||||||1
5704|NEWHM : G73.57|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Specimen of a fossil plant, Cordaites borassifolia, collected from the Coal Measures Group rocks of Late Carboniferous, Westphalian age.|This fossil specimen shows part of a strap like leaf of Cordaites. It is from an extinct group of trees known as the Cordiatales that were primitive relatives of the conifers. The trees grew up to 30m tall with a straight trunk and a crown of leaves. They were found throughout the coal forest from lakes to high ground above the river flood plains. Some developed stilt-like roots similar to modern mangroves suggesting that they grew in swamps.|Carboniferous (Late) & Westphalian / 310 - 315 my||Coal Measures Group|Plantae Spermatophyta Gymnospermae Cordiatales|Plantae & Spermatophyta & Gymnospermae & Cordiatales : : : :||no data||[irn: 1108]|||||||||1
5710|NEWHM : G73.63|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Sphenopteris is the Hutton name, but appears to be part of a rhizome of undeterminable affinity.|||||Pteridophyta Filicopsida? Gymnospermopsida Pteridospermales Lyginopterid|Pteridophyta & Filicopsida? & Gymnospermopsida & Pteridospermales & Lyginopteridaceae : : : : Pteridophyta||Hutton, W.||UK, England, Tyne and Wear, Jarrow|||16.1|12.3|1.5||||1
5730|NEWHM : G73.90|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Club Moss|Specimen of a fossil plant (club moss), Sigillaria sp., collected from the Lower Similis - Pulchra Zone, Middle Coal Measures, Bensham Seam (shale) of Late Carboniferous, Westphalian, Duckmantian age from Shiremoor, North Tyneside, Tyne and Wear (NE England). Collected by Joseph Taylor. Preserved in sandstone.|The specimen is a piece of the trunk of a Club Moss tree that grew in a coal forest. The regular pattern of markings are scars where grass-like leaves were attached directly to the trunk. In Sigillaria these leaf scars are arranged in columns. Club Mosses grew in a different way to present day trees and reached a height of more than 30 metres in 10 to15 years. They were among the most common plants in the tropical rain forests of the Carboniferous period. Fossils like these are often mistaken for the remains of animals such as snakes.|Carboniferous (Late) & Westphalian & Duckmantian / 311 - 313 my|Lower Similis - Pulchra Zone|Coal Measures Formation (Middle) & Bensham Seam (shale)|Plantae Pteridophyta Lycopsida|Plantae & Pteridophyta & Lycopsida : : : :||Taylor, Joseph||UK, England, Tyne and Wear (NE England) (North Tyneside), Shiremoor|||||||||1
5741|NEWHM : G74.00|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Club Moss|Specimen of a fossil plant (club moss), Sigillaria reniformis, collected from the Modiolaris Zone, Middle Coal Measures, Low Main Seam of Late Carboniferous, Westphalian, Duckmantian age from Bishop Auckland, Co Durham (NE England). Collected by Calvert.|The specimen is a fragment of the trunk of a Club Moss. The regular pattern of markings are scars where grass-like leaves were attached directly to its tree trunk. In Sigillaria these leaf scars are arranged in columns. Club Mosses grew in a different way to present day trees and reached a height of more than 30 metres in 10 to 15 years. They were among the most common plants in the tropical rain forests of the Carboniferous period.|Carboniferous (Late) & Westphalian & Duckmantian / 311 - 313 my|Modiolaris Zone|Coal Measures Formation (Middle) & Low Main Seam|Plantae Pteridophyta Lycopsida|Plantae & Pteridophyta & Lycopsida : : : :||Calvert||UK, England, Co. Durham (NE England), Bishop Auckland|||||||||1
5744|NEWHM : G74.03|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Section of trunk showing leaf-scars.|||||Lycophyta Lycopsida Lepidodendrales Sigillariaceae|Lycophyta & Lycopsida & Lepidodendrales & Sigillariaceae : : : : Lycophyta||Taylor, Joseph||UK, England, Tyne and Wear, Shiremoor|||||||||3
5757|NEWHM : G74.16|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Conifer|Specimen of a fossil plant, Sternbergia approximata, collected from the Modiolaris Zone, Middle Coal Measures, Low Main Seam of Late Carboniferous, Westphalian, Duckmantian age from Felling, Tyne and Wear (NE England). Collected by W. Hutton.|The stems of some conifers contained soft pith in the centre that quickly rotted away when the plant died. This formed a hollow mould that was later filled with fine silt to create a cast of the inside of the stem. These pith casts are all known as Sternbergia. Several tube-like pith casts about 1 cm in diameter with closely spaced ridges are present amongst other plant fragments in the siltstone.|Carboniferous (Late) & Westphalian & Duckmantian / 311 - 313 my|Modiolaris Zone|Coal Measures Formation (Middle) & Low Main Seam|Plantae Spermatophyta Gymnospermae|Plantae & Spermatophyta & Gymnospermae : : : :||Hutton, W.||UK, England, Tyne and Wear (NE England), Felling|||||||||1
5770|NEWHM : G74.30|Natural Sciences|Palaeobiology|Palaeobotany|9|fossil plant||Fossil plant collected from the Northumberland and Durham Coalfield|||||Plantae|Plantae : : : :||||UK, England, Northumberland and Durham Coalfield|||||||||1
5778|NEWHM : G74.39|Natural Sciences|Palaeobiology|Palaeobotany|19|fossil plant|Fern|Specimen of a fossil plant (fern), Eremopteris sp., and the seed fern Carpolithes alata Lindley and Hutton, collected from the Coal Measures Group of Late Carboniferous, Westphalian age. Collected by Thomas Atthey.|These small oval fossil seeds have three ridges that join around a small hole in the pointed end. The seed is from a Seed Fern, the first group of plants to have seeds for reproduction. The female seeds were fertilised by male spores distributed by the wind. The Seed Ferns were important coal forest plants but declined later and became extinct in the Cretaceous. They commonly grew on raised river banks and the rivers may have distributed the seeds.|Carboniferous (Late) & Westphalian / 305 - 315 my||Coal Measures Group|Plantae Pteridophyta Pteropsida|Plantae & Pteridophyta & Pteropsida : : : :||Atthey, Thomas||[irn: 1108]|||||||||1
5805|NEWHM : G74.69|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Club Moss|Specimen of a fossil plant (club moss), Lepidodendron obovatum, collected from the Coal Measures of Late Carboniferous, Westphalian B age from Durham, Co Durham (NE England). Collected by W. Hutton. Section of well defined leaf-scars on part of trunk.|This fossil has a very distinctive diamond-shaped pattern covering its surface. This regular pattern is made up of leaf scars (where leaves have become detached from a stem). This is found on the trunk of giant club-moss trees that grew in Coal Measure forests 300 million years ago. Giant club-mosses like this one are called Lepidodendron. They are often mistaken for fossil snakes because the pattern looks like scaly skin.|Carboniferous (Late) & Westphalian B / 305 - 315 my||Coal Measures Group|Plantae Pteridophyta Lycopsida|Plantae & Pteridophyta & Lycopsida : : : :||Hutton, W.||UK, England, Co. Durham (NE England), Durham|||||||||1
5823|NEWHM : G74.87|Natural Sciences|Palaeobiology|Palaeobotany|2|fossil plant||Two cones.|||||Plantae|Plantae : : : :||Hutton, W.||UK, England, Tyne and Wear (NE England), Jarrow|Jarrow Colliery||||||||1
