irn|ColObjectNumber|ColDepartment|ColCollection|ColSubCollection|SpeNumberSpecimens|ClaObjectName_tab|ColOtherName|ColPhysicalDescription|NarNarrative|GeoAge|GeoZone|GeoRock|ComName_tab|SciName|IdeDateIdentified|ColSum|ColCollectionDates|LocalSum|LocalPrecise|DimHeight|DimLength|DimWidth|DimDepth|DimDiameter|InsType|MulDescription|NumMulFiles
85419|NEWHM : G52.60|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil brachiopod||Specimen of a fossil brachiopod, Strophonella euglypha, collected from the Much Wenlock Limestone Formation (?) of Early Silurian, Wenlock, Homerian age from Sedgley, Staffordshire (Midland England). Collected by Emma Smith.|This well-preserved brachiopod|Silurian & Wenlock & Homerian / 423 - 428 my||Much Wenlock Limestone Formation (?)|Lamp Shell, strophonella euglypha (hisinger), Brachiopod Articulata|Animalia & Invertebrata & Brachiopoda & Articulata : : : Articulata : Brachiopoda||Smith, Emma||UK, England, Staffordshire (Midland England), Sedgley|||||||||1
85433|NEWHM : G52.74|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil coral||Specimen of a fossil coral, Labechia conferta Lonsdale, collected from the Much Wenlock Limestone Formation (?) of Silurian, Wenlock, Homerian age from Dudley, West Midlands (Midland England).|This is the bottom view of a fossilised colonial coral and shows how the colony grew. A single coral animal (polyp) would have settled on the seabed and formed a tiny tube of calcium carbonate in which to live. This forms the pointed part in the middle of the photograph. The animal would have reproduced by a process of budding so that two tubes would have formed. Each of these would have budded again to form four. This process would have been repeated many times over and over again so that eventually a cushion-shaped skeleton consisting of thousands of tubes was formed. When the coral polyps died, the hard calcium carbonate skeleton remained and became part of the limestone rock forming on the seabed. These Silurian limestones underly much of Dudley. They are a rich source of fossil corals and other animals that lived and died in the sunlit tropical Silurian sea.|Silurian & Wenlock & Homerian / 423 - 428 my||Much Wenlock Limestone Formation (?)|, labechia conferta (lonsdale), Animalia Invertebrata  Anthozoa|Animalia & Invertebrata &  Anthozoa : : : : Coelenterata||||UK, England, West Midlands (Midland England), Dudley|||||||||1
85441|NEWHM : G52.82|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil gastropod||Specimen of a fossil gastropod (snail), Euomphalopterus sp., collected from the Much Wenlock Limestone Formation (?) of Silurian, Wenlock, Homerian age.|These are the fossilised shells of snails which lived on the bed of the Silurian sea. Snails were very important scavengers on the Silurian reefs, feeding mainly on the remains of dead animals. Some snails fed on seaweeds which were also probably common in the shallower, sunlit parts of the Silurian Sea.|Silurian & Wenlock & Homerian / 423 - 428 my||Much Wenlock Limestone Formation (?)|euomphalopterus sp., Gastropod|Animalia & Invertebrata & Mollusca & Gastropoda : : : Gastropoda : Mollusca||||no locality data|||||||||1
85588|NEWHM : G54.36|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|3|fossil fish||Specimen of a fossil fish (spine), Xenacanthus sp., collected from the Modiolaris Zone, Middle Coal Measures, Low Main Seam of Late Carboniferous, Westphalian, Duckmantian age from Newsham Colliery, Blyth, Northumberland (NE England). Spine.|This spine was attached to the back of the head of the small freshwater shark Xenacanthus that grew up to 70cm in length. The fish had a slim narrow body with a continuous fin along its back and looked like a modern conger-eel. It lived in freshwater swamps where it hunted smaller fish for food. The narrow body helped it swim through the closely spaced swamp plants. The spine is often all that is found of the fish.|Carboniferous (Late) & Westphalian & Duckmantian / 311 - 313 my|Modiolaris Zone|Coal Measures Formation (Middle) & Low Main Seam|xenacanthus & sp., Animalia & Chordata & Vertebrata & Pisces & Chondrichthyes & Elasmobranchii & Pl|Animalia & Chordata & Vertebrata & Pisces & Chondrichthyes & Elasmobranchii & Pleuracanthodii (After Romer) : : : :||||UK, England, Northumberland (NE England), Blyth, Newsham|Newsham Colliery||||||||1
85684|NEWHM : G55.32|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil reptile|Dinosaur|Vertebra.||Cretaceous||Wealden Formation|, Animalia & Chordata & Vertebrata & Reptilia|Animalia & Chordata & Vertebrata & Reptilia : : : Reptilia : Chordata|||1844|UK, England, Hampshire (SE England), Isle of Wight, Brook|||18.5|19.8|8.2||||2
85685|NEWHM : G55.33|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of a fossil fish , Platysomus gibbosus, collected from the Marl Slate of Late Permian, Zechstein (Durham Province), EZ1 age from Middridge, Co Durham (NE England).|Platysomus was a deep bodied fish that lived in the Zechstein Sea 250 million years ago. It was a slow swimmer, and may have lived among seaweed and small reefs near the shore. Platysomus had blunt cone-shaped teeth, ideal for crushing and eating shellfish. Fossils of this fish are less common than those of the herring like Palaeoniscum that lived in shoals.|Permian (Late) & Zechstein (Durham Province) & EZ1 / 248 - 256 my||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||||UK, England, Co. Durham (NE England), Midderidge|||||||||1
85693|NEWHM : G55.41|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Shark||Permian||Kupferschiefer|Shark, palaeoniscid, Animalia & Chordata & Vertebrata & Pisces|Animalia & Chordata & Vertebrata & Pisces : : : :||Abbs, G. C.||Europe, Germany|||||||||1
85839|NEWHM : G59.05|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil annelid||Worm||Carboniferous||Coal Measures Group|Worm, spirorbis sp., Animalia Invertebrata Vermes Polychaetae|Animalia & Invertebrata & Vermes & Polychaetae : : : : Annelida||Dinning, W. D.||UK, England, Northumberland (NE England), Blyth, Newsham|Newsham Colliery||||||||1
86154|NEWHM : G62.19|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil coral||Specimen of a fossil coral, Lonsdaleia floriformis var. laticlavia, collected from the Millstone Grit Group, Great Limestone of Early Carboniferous, Namurian, Pendleian age from Greenleighton, Northumberland (NE England). Collected by Sir W.C. Trevelyan.|This coral colony is made up of angular corallites (individual coral skeletons) that are in close contact with each other. Each corallite has a well-defined centre (axial column) that looks like a flower and gives the species' its name. A living coral polyp occupied the hollow in each corallite. The polyp was similar to a sea anemone with a mouth in the centre of a ring of tentacles, which it used to capture small animals as food. Like most corals it lived attached to the floor of warm shallow seas near the equator.|Carboniferous (Early) & Namurian & Pendleian / 326 - 327 my||Millstone Grit Group & Great Limestone|, lonsdaleia floriformis, Animalia Invertebrata  Anthozoa|Animalia & Invertebrata &  Anthozoa : : : : Coelenterata||Trevelyan, Sir W. C.||UK, England, Northumberland (NE England), Greenleighton|||||||||1
86189|NEWHM : G62.54|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil crustacean||Ostracod||Carboniferous||Calciferous Sandstone Series|Ostracod, cypris scot burdigalensis (?), Animalia Invertebrata Arthropoda Crustacea Ostracoda|Animalia & Invertebrata & Arthropoda & Crustacea & Ostracoda : : : :||Trevelyan, Sir W. C.||UK, Scotland, Lothian (Scotland), Edinburgh, Burdiehouse|||||||||1
86219|NEWHM : G62.84|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil bivalve||Bivalve collected by R. Howse. Collected from Cutting, Woodburn Station (nr.)||Carboniferous||Carboniferous Limestone|Bivalve|Animalia & Invertebrata & Mollusca & Bivalvia : : : Bivalvia : Mollusca||Howse, R.||Woodburn Station (nr.), Cutting|||||||||1
86221|NEWHM : G62.86|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil bivalve||Bivalve collected by McChesney. Collected from South Tyneside, Tyne and Wear (NE England)||Carboniferous||Coal Measures Group|Bivalve|Animalia & Invertebrata & Mollusca & Bivalvia : : : Bivalvia : Mollusca||McChesney||UK, England, Tyne and Wear (NE England) (South Tyneside)|New Colliery Brockley Whins (Boldon Colliery)||||||||1
86335|NEWHM : G66.16|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil gastropod||Gastropod||Carboniferous (?)||Schizodus Bed|littorina scotoburdigalensis (etheridge), Gastropod|Animalia & Invertebrata & Mollusca & Gastropoda : : : Gastropoda : Mollusca||Kirkby, J. W.||UK, Scotland, Fife (Scotland), Kingsbarns (nr.), Randerston|||||||||1
86337|NEWHM : G66.18|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil gastropod|Unknown|53.7.||Carboniferous (?)||Schizodus Bed|murchisonia crilincata quadricarinata, Gastropod|Animalia & Invertebrata & Mollusca & Gastropoda : : : Gastropoda : Mollusca||Kirkby, J. W.||UK, Scotland, Fife (Scotland), Kingsbarns (nr.), Randerston|||||||||1
86338|NEWHM : G66.19|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil gastropod||Gastropod||Carboniferous||Calciferous Sandstone Series (?) & No. 5 Limestone & Schizodus Bed|loxonema scaboroidea, Gastropod|Animalia & Invertebrata & Mollusca & Gastropoda : : : Gastropoda : Mollusca||Kirkby, J. W.||UK, Scotland, Fife (Scotland), Kingsbarns (nr.), Randerston|||||||||1
86538|NEWHM : G68.47|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil mammal||Specimen of a fossil mammal, a Red Deer, Cervus elaphus, collected from unspecified rocks of Quaternary, Holocene, Flandrian age from Cresswell Bog, Middleton Hall (near Wooler), Northumberland (NE England). Collected by A. Kirkup.|The bones of most land vertebrates rot away after the carcase (body) has been eaten by other scavenging animals. This Red Deer lower jaw bone with teeth has been preserved in a peat bog where the low oxygen environment stops the destructive bacteria from destroying the bone. This specimen is barely old enough to be a fossil if it is the same age as the 5 000 to 8 000 year-old peat that it was found in.|Quaternary & Holocene & Flandrian / 5,000 - 8,000 years|||Red Deer, cervus & elaphus, Animalia & Chordata & Vertebrata & Mammalia|Animalia & Chordata & Vertebrata & Mammalia : : : :||Kirkup, A.||UK, England, Northumberland (NE England), Wooler (nr.), Middleton Hall, Cresswell Bog|||||||||1
86699|NEWHM : G70.11|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil amphibian||Specimen of a fossil amphibian, unidentified, collected from the Carboniferous Limestone of Early Carboniferous, Dinantian, Visean (?) age from Armagh, Ireland. Collected by Richard Howse, 1898.||Carboniferous (Early) & Dinantian & Visean (?) / 327 - 342Ma||Carboniferous Limestone|Keraterpeton reticulatum, Animalia & Chordata & Vertebrata & Amphibia|Animalia & Chordata & Vertebrata & Amphibia : : : Amphibia : Chordata|2004-04-|Howse, Richard|1898|Europe, Ireland, Armagh|||||||||1
86734|NEWHM : G70.46|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Carboniferous||Calciferous Sandstone Series & Black Band|rhizodus & hibberti, Sarcopterygii & Crossoptergyii (After Romer)|Sarcopterygii & Crossoptergyii (After Romer) : : : : Chordata||||UK, Scotland, Midlothian (Scotland), Dalkieth|Dalkieth Coalfield||||||||1
86809|NEWHM : G76.47|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil reptile||Specimen of a trace fossil (reptilian foot print), unidentified, possibly collected from the Locharbriggs Sandstone Formation of Middle Permian age from Dumfriesshire (Scotland).|The two parallel rows of marks on this piece of rock are the fossilised footprints of an animal. Fossils like this one are called trace fossils, because they are the marks made by some animal that died long ago. Unfortunately, we don't know what kind of animal made these footprints. Because the footprints are so close together, they were probably made by a small animal that walked on four legs.|Permian (Early) / 248 - 256 my||Locharbriggs Sandstone Formation (?)|, Animalia & Chordata & Vertebrata & Reptilia|Animalia & Chordata & Vertebrata & Reptilia : : : Reptilia : Chordata|2004-02-||1889|UK, Scotland, Dumfriesshire (Scotland)|||||||||1
86832|NEWHM : G77.57|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Dinning, W. D.|1868|Whitley|||||||||1
86894|NEWHM : G78.19|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Watson, Jos (Jr.)||UK, England, Northumberland (NE England)|||||||||1
86895|NEWHM : G78.20|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Magnesian Limestone (Upper)|, Actinopterygii & Neopterygii & Semionotiformes & Semionotidae|Actinopterygii & Neopterygii & Semionotiformes & Semionotidae : : : : Chordata||Kirkby||UK, England, Tyne and Wear (NE England), Sunderland, Fulwell Hill|||||||||1
86896|NEWHM : G78.21|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late)||Magnesian Limestone (Upper)|, Neopterygii & Semionotiformes|Neopterygii & Semionotiformes : : : : Chordata||Kirkby||UK, England, Tyne and Wear (NE England), Sunderland, Fulwell Hill|||||||||1
86897|NEWHM : G78.22|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late)||Magnesian Limestone (Upper)|, Actinopterygii & Neopterygii & Semionotiformes & Semionotidae|Actinopterygii & Neopterygii & Semionotiformes & Semionotidae : : : : Chordata||Kirkby||UK, England, Tyne and Wear (NE England), Sunderland, Fulwell Hill|||||||||1
86898|NEWHM : G78.23|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late)||Magnesian Limestone (Upper)|, Actinopterygii & Neopterygii & Semionotiformes & Semionotidae|Actinopterygii & Neopterygii & Semionotiformes & Semionotidae : : : : Chordata||Kirkby||UK, England, Tyne and Wear (NE England), Sunderland, Fulwell Hill|||||||||1
86899|NEWHM : G78.24|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late)||Magnesian Limestone (Upper)|, Actinopterygii & Neopterygii & Semionotiformes & Semionotidae|Actinopterygii & Neopterygii & Semionotiformes & Semionotidae : : : : Chordata||Kirkby||UK, England, Tyne and Wear (NE England), Sunderland, Fulwell Hill|||||||||1
86900|NEWHM : G78.25|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late)||Magnesian Limestone (Upper)|Acentrophorus altus, Animalia & Chordata & Vertebrata & Pisces|Animalia & Chordata & Vertebrata & Pisces : : : : Chordata||Kirkby||UK, England, Tyne and Wear (NE England), Sunderland, Fulwell Hill|||||||||1
86901|NEWHM : G78.26|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Shark||Permian (Late)||Magnesian Limestone (Upper)|Shark, palaeoniscid, Animalia & Chordata & Vertebrata & Pisces|Animalia & Chordata & Vertebrata & Pisces : : : :||Kirkby||UK, England, Tyne and Wear (NE England), Sunderland, Fulwell Hill|||||||||1
86903|NEWHM : G78.28|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Shark||Permian (Late)||Magnesian Limestone (Upper)|Shark, palaeoniscid, Animalia & Chordata & Vertebrata & Pisces|Animalia & Chordata & Vertebrata & Pisces : : : :||Kirkby||UK, England, Tyne and Wear (NE England), Sunderland, Fulwell Hill|||||||||1
86904|NEWHM : G78.29|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Watson, Jos (Jr.)||UK, England, Tyne and Wear (NE England), Cullercoats|||||||||1
86905|NEWHM : G78.30|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Watson, Jos (Jr.)||UK, England, Northumberland (NE England)|||||||||1
86916|NEWHM : G78.41|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Watson, Jos (Jr.)||UK, England, Northumberland (NE England)|||||||||1
87022|NEWHM : G79.46|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||||UK, England, Co. Durham (NE England), Midderidge|||25.2|15.5|3.3||||2
87079|NEWHM : G80.02|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of a fossil fish , Palaeoniscum freieslebeni, collected from the Marl Slate of Late Permian, Zechstein (Durham Province), EZ1 age from Thrislington Gap, Ferryhill, Co Durham (NE England).|This is a complete fossil of the fish Palaeoniscum freieslebeni. This fish was quite common in the Zechstein Sea 250 million years ago. It probably lived in shoals, like herring, and was preyed upon (eaten) by larger predatory fish. Of all the fish fossils that are found in the Marl Slate, this is the most common type.|Permian (Late) & Zechstein (Durham Province) & EZ1 / 248 - 256 my||Marl Slate|palaeoniscum & freieslebeni (de blainville), Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||||UK, England, Co. Durham (NE England), Ferryhill, Thrislington Gap|||||||||1
87158|NEWHM : G80.81|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Dinning, W. D.|1868|UK, England, Tyne and Wear (NE England), Cullercoats|||||||||1
87159|NEWHM : G80.82|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii (After Romer)|Actinopterygii (After Romer) : : : : Chordata||Dinning, W. D.||UK, England, Co. Durham (NE England), Midderidge|||||||||1
87184|NEWHM : G81.07|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian||New Red Sandstone|palaeoniscum & sp. (?), Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Witham||Europe, Ireland, Dungannon|||||||||1
87254|NEWHM : G81.78|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Dinning, W. D.||UK, England, Tyne and Wear (NE England), Cullercoats|||||||||1
87255|NEWHM : G81.79|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Dinning, W. D.||UK, England, Tyne and Wear (NE England), Cullercoats|||||||||1
87256|NEWHM : G81.80|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Dinning, W. D.||UK, England, Tyne and Wear (NE England), Cullercoats|||||||||1
87257|NEWHM : G81.81|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Dinning, W. D.||UK, England, Tyne and Wear (NE England), Cullercoats|||||||||1
87258|NEWHM : G81.82|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Dinning, W. D.||UK, England, Tyne and Wear (NE England), Cullercoats|||||||||1
87259|NEWHM : G81.83|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Dinning, W. D.||UK, England, Tyne and Wear (NE England), Cullercoats|||||||||1
87260|NEWHM : G81.84|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Dinning, W. D.||UK, England, Tyne and Wear (NE England), Cullercoats|||||||||1
87507|NEWHM : G84.35|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil brachiopod|Brachiopods & orthoceratid|Brachiopod, Lamp Shell||Permian (Late) & Zechstein (Durham Province)||Upper (Magnesian ?) Limestone Group|Lamp Shell, , Animalia Invertebrata Brachiopoda|Animalia & Invertebrata & Brachiopoda : : : :||Turner, S.||UK, England, Northumberland (NE England), Howick Bay|||||||||1
87515|NEWHM : G84.43|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil brachiopod||Stenoscisma schlotheimi, collected from the Ford Formation (reef facies) of Late Permian, Zechstein (Durham Province), EZ1 age from Tunstall Hill, Sunderland, Tyne and Wear (NE England). Collected by James Walter Kirkby.|Stenoscisma schlotheimi was a brachiopod|Permian (Late) & Zechstein (Durham Province) & EZ1 / 248 - 256 my||Ford Formation (reef facies)|Lamp Shell, stenoscisma schlotheimi (von buch), Brachiopod Articulata|Animalia & Invertebrata & Brachiopoda & Articulata : : : Articulata : Brachiopoda||Kirkby, James Walter||UK, England, Tyne and Wear (NE England), Sunderland, Tunstall Hill|||||||||2
87834|NEWHM : G87.66|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil bryozoan|Unknown|Bryozoan, Sea Mat (or Moss Animal)||Permian (Late) & Zechstein (Durham Province)||Magnesian Limestone|Sea Mat (or Moss Animal), , Animalia Invertebrata Bryozoa|Animalia & Invertebrata & Bryozoa : : : :||Kirkby||UK, England, Tyne and Wear (NE England), Ryhope|Field House Quarry||||||||1
87881|NEWHM : G88.13|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil brachiopod|Unknown|Brachiopod, Lamp Shell||Permian (Late) & Zechstein (Durham Province)||Magnesian Limestone|Lamp Shell, Brachiopod Articulata|Animalia & Invertebrata & Brachiopoda & Articulata : : : Articulata : Brachiopoda||Kirkby||UK, England, Tyne and Wear (NE England), Sunderland, Tunstall Hill|||||||||4
87929|NEWHM : G88.61|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil bivalve||Bivalve collected by Kirkby (?). Collected from Marsden, Tyne and Wear (NE England)||Permian (Late) & Zechstein (Durham Province)||Magnesian Limestone|schizodus obscurus, Bivalve|Animalia & Invertebrata & Mollusca & Bivalvia : : : Bivalvia : Mollusca||Kirkby (?)||UK, England, Tyne and Wear (NE England), Marsden, Souter Point|||||||||1
88130|NEWHM : G92.21|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|crustacean|Unknown|Shale fragment, carboniferous ostracods from Nova Scotia. specimens sent.||Carboniferous||Coal Measures Group|, anthraconauta sp., Animalia Invertebrata Arthropoda Crustacea|Animalia & Invertebrata & Arthropoda & Crustacea : : : :||Kirkby, J. W.||North America, Canada, Nova Scotia, Joggins|||||||||1
88132|NEWHM : G92.23|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|crustacean|Unknown|Crustacean||Carboniferous||Coal Measures Group|, , Animalia Invertebrata Arthropoda Crustacea|Animalia & Invertebrata & Arthropoda & Crustacea : : : :||Kirkby, J. W.||North America, Canada, Nova Scotia, Joggins|||||||||1
88147|NEWHM : G92.38|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|4|fossil brachiopod||Sphenorhynchia plicatella, collected from the Inferior Oolite of Middle Jurassic, Bajocian age from Bradford, Wiltshire (SW England).|This delicate ridged shell is a fossilised brachiopod. If you look closely, you can see a small circular hole near the top of the shell, which has filled up after the animal died and was buried. Through this small hole, a fleshy anchoring 'stem' known as the pedicle protruded, with which the brachiopod anchored itself to a hard surface on the sea floor.|Jurassic (Middle) & Bajocian / 166 - 174 my||Inferior Oolite|Lamp Shell, sphenorhynchia plicatella (sowerby), Brachiopod Articulata|Animalia & Invertebrata & Brachiopoda & Articulata : : : Articulata : Brachiopoda||||UK, England, Wiltshire (SW England), Bradford on Avon|||||||||1
88304|NEWHM : G94.05|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil gastropod||Specimen of a fossil gastropod (snail), Purpuroidea morrisea, collected from the Great Oolite of Middle Jurassic, Bathonian age from Minchinhampton, Gloucestershire (SW England). Collected by A.G. Dew-Smith.|This fossil is a gastropod (sea snail). Gastropods lived inside coiled shells. Purpuroidea crawled over the surface of the seabed, as it searched for food, on a muscular 'foot' that protruded from the hole in its shell. This gastropod is often found in rocks that were formed in areas where the sea floor was unstable. These were conditions that many other animals would not have been able to survive.|Jurassic (Middle) & Bathonian / 160 - 166 my||Great Oolite|purpuroidea morrisea (buvignier), Gastropod|Animalia & Invertebrata & Mollusca & Gastropoda : : : Gastropoda : Mollusca||Dew-Smith, A. G.||UK, England, Gloucestershire (SW England), Minchinhampton|||||||||1
88314|NEWHM : G94.17|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil bivalve||Bivalve collected by T.L. Gooch||Jurassic & Oxfordian||Coral Oolite|phasianella striata, Bivalve|Animalia & Invertebrata & Mollusca & Bivalvia : : : Bivalvia : Mollusca||Gooch, T. L.||UK, England, Yorkshire (NE England)|||||||||1
88359|NEWHM : G94.67|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|2|fossil brachiopod|Lamp Shell|Specimen of a fossil brachiopod (Lamp Shell), Spiriferina walcotti, collected from the Lower Lias of Early Jurassic age from Bath, Avon (SW England).|Spiriferina walcotti is a brachiopod|Jurassic (Early) / 190 - 200 my||Lias (Lower)|Lamp Shell, spiriferina walcotti (sowerby), Brachiopod Articulata|Animalia & Invertebrata & Brachiopoda & Articulata : : : Articulata : Brachiopoda||||UK, England, Avon (SW England), Bath|||||||||1
88360|NEWHM : G94.68|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of a fossil fish, Diplomystus dentatus Cope, collected from the Green River Shales of Tertiary, Eocene age from Green River, Wyoming, USA.|Diplomystus dentatus was a common, now extinct, herring-like fish that lived during the Eocene period, approximately 40 to 50 million years ago, in a deep fresh water lake that covered an area of approximately 25000 miles of the USA. At that time, the climate in the area was sub tropical. Diplomystus probably ate small fish that also lived in the lake, because fossils of this fish, with smaller fish in its mouth and stomach, have been found. The rock from which this fossil comes from is part of the Green River Formation.|Tertiary & Eocene / 33 - 54 my||Green River Formation|diplomystus & dentatus (leidy), Animalia & Chordata & Vertebrata & Pisces|Animalia & Chordata & Vertebrata & Pisces : : : :||||North America, USA, Wyoming, Sweetwater, Green River|||||||||1
88361|NEWHM : G94.69|Natural Sciences|Palaeobiology|Invertebrate Palaeontology|1|fossil bivalve|Unknown|Bivalve||Jurassic||Lias (Lower)|Bivalve|Animalia & Invertebrata & Mollusca & Bivalvia : : : Bivalvia : Mollusca||||UK, England, Avon (SW England), Bath|||||||||1
